timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707971182740,116,HTTP Request-1,301,Moved Permanently,Thread Group 4-7,text,true,,414,197,19,23,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,116,0,54
1707971163718,25325,HTTP Request,200,OK,Thread Group 4-21,text,true,,270470,594,19,23,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,19031,0,18886
1707971182856,6187,HTTP Request-2,200,OK,Thread Group 4-7,text,true,,268942,201,19,23,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,757,0,628
1707971163718,19031,HTTP Request-0,301,Moved Permanently,Thread Group 4-21,text,true,,1114,196,19,23,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,19031,0,18886
1707971182749,103,HTTP Request-1,301,Moved Permanently,Thread Group 4-21,text,true,,414,197,19,23,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,103,0,42
1707971182853,6190,HTTP Request-2,200,OK,Thread Group 4-21,text,true,,268942,201,19,23,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,758,0,624
1707971162518,26579,HTTP Request,200,OK,Thread Group 4-18,text,true,,270478,594,17,21,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,20200,0,19977
1707971162518,20207,HTTP Request-0,301,Moved Permanently,Thread Group 4-18,text,true,,1114,196,17,21,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,20200,0,19977
1707971182727,102,HTTP Request-1,301,Moved Permanently,Thread Group 4-18,text,true,,414,197,17,21,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,102,0,49
1707971182829,6268,HTTP Request-2,200,OK,Thread Group 4-18,text,true,,268950,201,17,21,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,782,0,645
1707971163318,26021,HTTP Request,200,OK,Thread Group 4-20,text,true,,270494,594,16,20,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,19433,0,19282
1707971163318,19433,HTTP Request-0,301,Moved Permanently,Thread Group 4-20,text,true,,1114,196,16,20,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,19433,0,19282
